
[<DEVICE ID 1bfa:0498 on Bus 001 Address 007>]
[u'USB::7162::1176::0000803::INSTR']
Metrolab Technology SA,THM1176-MF,0000803,elD1-prD0-fw3.1
Ranges: 0.1 T,0.3 T,1 T,3 T
Auto ranging? ON
---------------------------------------------------------------------------------
                         date           Bx           By           Bz          |B|
---------------------------------------------------------------------------------
   2018-07-18 15:26:08.492961   +0.06678 T   +0.01461 T   +0.00879 T   0.06892 T
   2018-07-18 15:26:10.582539   +0.06597 T   +0.01403 T   +0.00964 T   0.06813 T
   2018-07-18 15:26:12.672318   +0.06566 T   +0.01462 T   +0.00936 T   0.06792 T
   2018-07-18 15:26:14.762251   +0.06582 T   +0.01462 T   +0.00964 T   0.06811 T
   2018-07-18 15:26:16.851904   +0.06553 T   +0.01489 T   +0.01002 T   0.06794 T
   2018-07-18 15:26:18.941624   +0.06648 T   +0.01503 T   +0.00947 T   0.06881 T
   2018-07-18 15:26:21.031400   +0.06597 T   +0.01494 T   +0.01047 T   0.06845 T
   2018-07-18 15:26:23.120879   +0.06486 T   +0.01584 T   +0.00950 T   0.06744 T
   2018-07-18 15:26:25.200807   +0.06540 T   +0.01810 T   +0.01015 T   0.06861 T
   2018-07-18 15:26:27.290742   +0.06583 T   +0.01582 T   +0.01031 T   0.06848 T
   2018-07-18 15:26:29.380072   +0.06551 T   +0.01689 T   +0.01087 T   0.06852 T
   2018-07-18 15:26:31.469926   +0.06406 T   +0.01735 T   +0.01116 T   0.06730 T
   2018-07-18 15:26:33.559581   +0.06584 T   +0.01595 T   +0.01003 T   0.06848 T
   2018-07-18 15:26:35.649274   +0.06533 T   +0.01675 T   +0.01061 T   0.06827 T
   2018-07-18 15:26:37.738944   +0.06533 T   +0.01510 T   +0.01061 T   0.06789 T
---------------------------------------------------------------------------------
